6,7,-1
9,10,-1
12,13,-1
15,16,-1
14,15,-1
12,14,-1
12,17,-1
11,12,-1
18,13,-1
18,16,-1
11,18,-1
9,11,-1
9,19,-1
8,9,-1
6,8,-1
6,20,-1
5,6,-1
4,5,-1
22,23,-1
21,22,-1
4,21,-1
3,4,-1
2,3,-1
2,24,-1
26,27,-1
26,21,-1
26,28,-1
26,29,-1
26,24,-1
25,26,-1
2,25,-1
1,2,-1
