@relation manet
@attribute path string
@attribute attackNodeIP string
@attribute description string
@attribute fromHop numeric
@attribute toHop numeric
@attribute type {TCP,UDP}
@attribute distance numeric
@attribute passthrough {true, false}
@attribute beforeDelay numeric
@attribute beforeMissed numeric
@attribute beforeOOO numeric
@attribute beforeNumPackets numeric
@attribute duringDelay numeric
@attribute duringMissed numeric
@attribute duringOOO numeric
@attribute duringNumPackets numeric
@attribute afterDelay numeric
@attribute afterMissed numeric
@attribute afterOOO numeric
@attribute afterNumPackets numeric
@attribute srcSpoofed {true, false}
@attribute destSpoofed {true, false}
@attribute hopsToSpoofed numeric
@attribute duringLinkLost {true, false}
@attribute afterLinkLost {true, false}
@attribute attackName string
@attribute hopsFromSpoofedToDest numeric
@attribute attackerCloserToDestThanSpoofed {true, false}
@attribute spoofedBetweenAttacker {true, false}
@attribute isDstBetweenSpoofedAndAttacker {true, false}
@attribute spoofedBetweenAttackergw {true, false}
@attribute isDstBetweenSpoofedAndAttackergw {true, false}
@attribute isAttackerBetweenSpoofedAndDst {true, false}
@attribute isAttackerBetweenSpoofedAndDstgw {true, false}
@attribute isSrcBetweenSpoofedAndDst {true, false}
@attribute isSrcBetweenSpoofedAndDstgw {true, false}
@attribute altPathWithoutAttacker {true, false}
@data
/root/wired/RIP/blackholeAttack255.255.255.0/10_60_60_blackholeAttack_sh_conn-grid_RIP_wired_255.255.255.0,20.0.0.2,11.0.0.2_13.0.0.2,4,5,UDP,5,false,23.7899731667,0.0,0.0,46.6666666667,-27.4174685667,0.0,0.0,-53.3333333333,23.7899731667,0.0,0.0,46.6666666667,false,false,0,false,true,blackHole,-1,false,false,false,false,false,false,false,false,false,true
/root/wired/RIP/blackholeAttack255.255.255.0/10_60_60_blackholeAttack_sh_conn-grid_RIP_wired_255.255.255.0,20.0.0.2,16.0.0.2_17.0.0.2,4,4,UDP,4,false,23.8107557667,0.0,0.0,46.6666666667,-27.3571108333,0.0,0.0,-53.3333333333,23.8107557667,0.0,0.0,46.6666666667,false,false,0,false,true,blackHole,-1,false,false,false,false,false,false,false,false,false,true
/root/wired/RIP/blackholeAttack255.255.255.0/10_60_60_blackholeAttack_sh_conn-grid_RIP_wired_255.255.255.0,20.0.0.2,15.0.0.2_14.0.0.2,3,3,TCP,4,false,23.7935611667,0.0,0.0,46.6666666667,-27.4725358833,0.0,0.0,-53.3333333333,23.7935611667,0.0,0.0,46.6666666667,false,false,0,false,true,blackHole,-1,false,false,false,false,false,false,false,false,false,true
/root/wired/RIP/blackholeAttack255.255.255.0/10_60_60_blackholeAttack_sh_conn-grid_RIP_wired_255.255.255.0,20.0.0.2,12.0.0.2_11.0.0.2,4,4,TCP,4,false,23.0655025,0.0,0.0,46.6666666667,-26.5464501333,0.0,0.0,-53.3333333333,23.0655025,0.0,0.0,46.6666666667,false,false,0,false,true,blackHole,-1,false,false,false,false,false,false,false,false,false,true
/root/wired/RIP/blackholeAttack255.255.255.0/10_60_60_blackholeAttack_sh_conn-grid_RIP_wired_255.255.255.0,20.0.0.2,17.0.0.2_19.0.0.2,4,3,UDP,5,false,23.7859944,0.0,0.0,46.6666666667,-27.4472099667,0.0,0.0,-53.3333333333,23.7859944,0.0,0.0,46.6666666667,false,false,0,false,true,blackHole,-1,false,false,false,false,false,false,false,false,false,true
/root/wired/RIP/blackholeAttack255.255.255.0/10_60_60_blackholeAttack_sh_conn-grid_RIP_wired_255.255.255.0,20.0.0.2,15.0.0.2_17.0.0.2,3,4,UDP,5,false,23.5955886333,0.0,0.0,46.6666666667,-27.1624928,0.0,0.0,-53.3333333333,23.5955886333,0.0,0.0,46.6666666667,false,false,0,false,true,blackHole,-1,false,false,false,false,false,false,false,false,false,true
/root/wired/RIP/blackholeAttack255.255.255.0/10_60_60_blackholeAttack_sh_conn-grid_RIP_wired_255.255.255.0,20.0.0.2,16.0.0.2_15.0.0.2,4,3,TCP,4,false,23.8157455333,0.0,0.0,46.6666666667,-27.39907565,0.0,0.0,-53.3333333333,23.8157455333,0.0,0.0,46.6666666667,false,false,0,false,true,blackHole,-1,false,false,false,false,false,false,false,false,false,true
/root/wired/RIP/blackholeAttack255.255.255.0/10_60_60_blackholeAttack_sh_conn-grid_RIP_wired_255.255.255.0,20.0.0.2,16.0.0.2_18.0.0.2,4,3,UDP,5,false,23.7683995,0.0,0.0,46.6666666667,-27.3269602167,0.0,0.0,-53.3333333333,23.7683995,0.0,0.0,46.6666666667,false,false,0,false,true,blackHole,-1,false,false,false,false,false,false,false,false,false,true
/root/wired/RIP/blackholeAttack255.255.255.0/10_60_60_blackholeAttack_sh_conn-grid_RIP_wired_255.255.255.0,20.0.0.2,17.0.0.2_16.0.0.2,4,4,TCP,4,false,23.7826507667,0.0,0.0,46.6666666667,-27.4802721333,0.0,0.0,-53.3333333333,23.7826507667,0.0,0.0,46.6666666667,false,false,0,false,true,blackHole,-1,false,false,false,false,false,false,false,false,false,true
/root/wired/RIP/blackholeAttack255.255.255.0/10_60_60_blackholeAttack_sh_conn-grid_RIP_wired_255.255.255.0,20.0.0.2,19.0.0.2_11.0.0.2,3,4,UDP,5,false,23.7933753333,0.0,0.0,46.6666666667,-27.3714066,0.0,0.0,-53.3333333333,23.7933753333,0.0,0.0,46.6666666667,false,false,0,false,true,blackHole,-1,false,false,false,false,false,false,false,false,false,true
